"Plot Title: sargento"
"#","Date Time, GMT-07:00","Abs Pres, kPa","Temp, °C","Water Level, meters"
1003,11/05/2017 23:30:00,106.832,23.292,-0.029
1004,11/05/2017 23:45:00,106.835,23.388,-0.028
1005,11/06/2017 00:00:00,106.832,23.292,-0.029
1006,11/06/2017 00:15:00,106.832,23.292,-0.029
1007,11/06/2017 00:30:00,106.800,23.292,-0.032
1008,11/06/2017 00:45:00,106.800,23.292,-0.032
1009,11/06/2017 01:00:00,106.800,23.292,-0.032
1010,11/06/2017 01:15:00,106.800,23.292,-0.032
1011,11/06/2017 01:30:00,109.041,23.292,0.191
1012,11/06/2017 01:45:00,110.226,23.292,0.309
1013,11/06/2017 02:00:00,111.413,23.292,0.427
1014,11/06/2017 02:15:00,112.809,23.292,0.566
1015,11/06/2017 02:30:00,114.223,23.292,0.707
1016,11/06/2017 02:45:00,115.590,23.292,0.843
1017,11/06/2017 03:00:00,116.749,23.292,0.958
1018,11/06/2017 03:15:00,117.489,23.292,1.032
1019,11/06/2017 03:30:00,117.876,23.292,1.070
1020,11/06/2017 03:45:00,117.779,23.292,1.060
1021,11/06/2017 04:00:00,117.232,23.292,1.006
1022,11/06/2017 04:15:00,116.427,23.292,0.926
1023,11/06/2017 04:30:00,115.509,23.292,0.835
1024,11/06/2017 04:45:00,114.641,23.292,0.748
1025,11/06/2017 05:00:00,113.773,23.292,0.662
1026,11/06/2017 05:15:00,112.938,23.292,0.579
1027,11/06/2017 05:30:00,112.123,23.388,0.498
1028,11/06/2017 05:45:00,111.353,23.388,0.421
1029,11/06/2017 06:00:00,110.599,23.388,0.346
1030,11/06/2017 06:15:00,109.925,23.388,0.279
1031,11/06/2017 06:30:00,109.124,23.388,0.199
1032,11/06/2017 06:45:00,108.083,23.388,0.096
1033,11/06/2017 07:00:00,107.219,23.388,0.010
1034,11/06/2017 07:15:00,106.979,23.388,-0.014
1035,11/06/2017 07:30:00,106.967,23.484,-0.015
1036,11/06/2017 07:45:00,106.983,23.484,-0.014
1037,11/06/2017 08:00:00,106.999,23.484,-0.012
1038,11/06/2017 08:15:00,107.031,23.484,-0.009
1039,11/06/2017 08:30:00,107.035,23.581,-0.008
1040,11/06/2017 08:45:00,107.051,23.581,-0.007
1041,11/06/2017 09:00:00,107.035,23.581,-0.008
1042,11/06/2017 09:15:00,107.035,23.581,-0.008
1043,11/06/2017 09:30:00,107.051,23.581,-0.007
1044,11/06/2017 09:45:00,107.051,23.581,-0.007
1045,11/06/2017 10:00:00,107.051,23.581,-0.007
1046,11/06/2017 10:15:00,107.035,23.581,-0.008
1047,11/06/2017 10:30:00,107.003,23.581,-0.012
1048,11/06/2017 10:45:00,106.987,23.581,-0.013
1049,11/06/2017 11:00:00,106.967,23.484,-0.015
1050,11/06/2017 11:15:00,106.967,23.484,-0.015
1051,11/06/2017 11:30:00,106.951,23.484,-0.017
1052,11/06/2017 11:45:00,106.935,23.484,-0.018
1053,11/06/2017 12:00:00,106.903,23.484,-0.022
1054,11/06/2017 12:15:00,106.903,23.484,-0.022
1055,11/06/2017 12:30:00,106.887,23.484,-0.023
1056,11/06/2017 12:45:00,106.855,23.484,-0.026
1057,11/06/2017 13:00:00,106.823,23.484,-0.030
1058,11/06/2017 13:15:00,106.823,23.484,-0.030
1059,11/06/2017 13:30:00,106.791,23.484,-0.033
1060,11/06/2017 13:45:00,107.735,23.484,0.061
1061,11/06/2017 14:00:00,108.503,23.484,0.138
1062,11/06/2017 14:15:00,109.112,23.484,0.198
1063,11/06/2017 14:30:00,109.529,23.484,0.240
1064,11/06/2017 14:45:00,109.881,23.484,0.275
1065,11/06/2017 15:00:00,110.138,23.484,0.300
1066,11/06/2017 15:15:00,110.170,23.484,0.303
1067,11/06/2017 15:30:00,109.865,23.484,0.273
1068,11/06/2017 15:45:00,109.432,23.484,0.230
1069,11/06/2017 16:00:00,108.792,23.484,0.166
1070,11/06/2017 16:15:00,108.071,23.484,0.095
1071,11/06/2017 16:30:00,107.223,23.484,0.010
1072,11/06/2017 16:45:00,106.871,23.484,-0.025
1073,11/06/2017 17:00:00,106.855,23.484,-0.026
1074,11/06/2017 17:15:00,106.855,23.484,-0.026
1075,11/06/2017 17:30:00,106.859,23.581,-0.026
1076,11/06/2017 17:45:00,106.859,23.581,-0.026
1077,11/06/2017 18:00:00,106.859,23.581,-0.026
1078,11/06/2017 18:15:00,106.859,23.581,-0.026
1079,11/06/2017 18:30:00,106.859,23.581,-0.026
1080,11/06/2017 18:45:00,106.875,23.581,-0.024
1081,11/06/2017 19:00:00,106.891,23.581,-0.023
1082,11/06/2017 19:15:00,106.875,23.581,-0.024
1083,11/06/2017 19:30:00,106.891,23.581,-0.023
1084,11/06/2017 19:45:00,106.903,23.484,-0.022
1085,11/06/2017 20:00:00,106.887,23.484,-0.023
1086,11/06/2017 20:15:00,106.871,23.484,-0.025
1087,11/06/2017 20:30:00,106.855,23.484,-0.026
1088,11/06/2017 20:45:00,106.859,23.581,-0.026
1089,11/06/2017 21:00:00,106.891,23.581,-0.023
1090,11/06/2017 21:15:00,106.903,23.484,-0.022
1091,11/06/2017 21:30:00,106.919,23.484,-0.020
1092,11/06/2017 21:45:00,106.919,23.484,-0.020
1093,11/06/2017 22:00:00,106.903,23.484,-0.022
1094,11/06/2017 22:15:00,106.903,23.484,-0.022
1095,11/06/2017 22:30:00,106.903,23.484,-0.022
1096,11/06/2017 22:45:00,106.903,23.484,-0.022
1097,11/06/2017 23:00:00,106.887,23.484,-0.023
1098,11/06/2017 23:15:00,106.903,23.484,-0.022
1099,11/06/2017 23:30:00,106.919,23.484,-0.020
1100,11/06/2017 23:45:00,106.903,23.484,-0.022
1101,11/07/2017 00:00:00,106.903,23.484,-0.022
1102,11/07/2017 00:15:00,106.903,23.484,-0.022
1103,11/07/2017 00:30:00,106.867,23.388,-0.025
1104,11/07/2017 00:45:00,106.867,23.388,-0.025
1105,11/07/2017 01:00:00,106.883,23.388,-0.024
1106,11/07/2017 01:15:00,106.851,23.388,-0.027
1107,11/07/2017 01:30:00,106.864,23.292,-0.025
1108,11/07/2017 01:45:00,106.864,23.292,-0.025
1109,11/07/2017 02:00:00,106.864,23.292,-0.025
1110,11/07/2017 02:15:00,108.128,23.292,0.100
1111,11/07/2017 02:30:00,109.585,23.292,0.245
1112,11/07/2017 02:45:00,110.563,23.292,0.343
1113,11/07/2017 03:00:00,111.654,23.292,0.451
1114,11/07/2017 03:15:00,112.922,23.292,0.577
1115,11/07/2017 03:30:00,114.111,23.292,0.696
1116,11/07/2017 03:45:00,115.224,23.388,0.806
1117,11/07/2017 04:00:00,116.044,23.388,0.888
1118,11/07/2017 04:15:00,116.447,23.388,0.928
1119,11/07/2017 04:30:00,116.479,23.388,0.931
1120,11/07/2017 04:45:00,116.060,23.388,0.889
1121,11/07/2017 05:00:00,115.304,23.388,0.814
1122,11/07/2017 05:15:00,114.436,23.388,0.728
1123,11/07/2017 05:30:00,113.616,23.388,0.646
1124,11/07/2017 05:45:00,112.877,23.388,0.573
1125,11/07/2017 06:00:00,112.139,23.388,0.499
1126,11/07/2017 06:15:00,111.417,23.388,0.428
1127,11/07/2017 06:30:00,110.759,23.388,0.362
1128,11/07/2017 06:45:00,110.102,23.388,0.297
1129,11/07/2017 07:00:00,109.477,23.388,0.235
1130,11/07/2017 07:15:00,108.516,23.388,0.139
1131,11/07/2017 07:30:00,107.523,23.388,0.040
1132,11/07/2017 07:45:00,107.031,23.484,-0.009
1133,11/07/2017 08:00:00,106.999,23.484,-0.012
1134,11/07/2017 08:15:00,107.015,23.484,-0.010
1135,11/07/2017 08:30:00,107.015,23.484,-0.010
1136,11/07/2017 08:45:00,107.035,23.581,-0.008
1137,11/07/2017 09:00:00,107.051,23.581,-0.007
1138,11/07/2017 09:15:00,107.035,23.581,-0.008
1139,11/07/2017 09:30:00,107.019,23.581,-0.010
1140,11/07/2017 09:45:00,107.019,23.581,-0.010
1141,11/07/2017 10:00:00,107.035,23.581,-0.008
1142,11/07/2017 10:15:00,107.019,23.581,-0.010
1143,11/07/2017 10:30:00,106.987,23.581,-0.013
1144,11/07/2017 10:45:00,106.955,23.581,-0.016
1145,11/07/2017 11:00:00,106.923,23.581,-0.020
1146,11/07/2017 11:15:00,106.907,23.581,-0.021
1147,11/07/2017 11:30:00,106.891,23.581,-0.023
1148,11/07/2017 11:45:00,106.875,23.581,-0.024
1149,11/07/2017 12:00:00,106.859,23.581,-0.026
1150,11/07/2017 12:15:00,106.843,23.581,-0.028
1151,11/07/2017 12:30:00,106.811,23.581,-0.031
1152,11/07/2017 12:45:00,106.795,23.581,-0.032
1153,11/07/2017 13:00:00,106.791,23.484,-0.033
1154,11/07/2017 13:15:00,106.759,23.484,-0.036
1155,11/07/2017 13:30:00,106.743,23.484,-0.037
1156,11/07/2017 13:45:00,106.711,23.484,-0.041
1157,11/07/2017 14:00:00,106.711,23.484,-0.041
1158,11/07/2017 14:15:00,106.711,23.484,-0.041
1159,11/07/2017 14:30:00,106.695,23.484,-0.042
1160,11/07/2017 14:45:00,106.679,23.484,-0.044
1161,11/07/2017 15:00:00,106.907,23.581,-0.021
1162,11/07/2017 15:15:00,107.659,23.581,0.054
1163,11/07/2017 15:30:00,107.899,23.581,0.078
1164,11/07/2017 15:45:00,107.847,23.484,0.072
1165,11/07/2017 16:00:00,107.799,23.484,0.068
1166,11/07/2017 16:15:00,107.447,23.484,0.033
1167,11/07/2017 16:30:00,106.839,23.484,-0.028
1168,11/07/2017 16:45:00,106.747,23.581,-0.037
1169,11/07/2017 17:00:00,106.715,23.581,-0.040
1170,11/07/2017 17:15:00,106.715,23.581,-0.040
1171,11/07/2017 17:30:00,106.699,23.581,-0.042
1172,11/07/2017 17:45:00,106.699,23.581,-0.042
1173,11/07/2017 18:00:00,106.683,23.581,-0.043
1174,11/07/2017 18:15:00,106.699,23.581,-0.042
1175,11/07/2017 18:30:00,106.731,23.581,-0.039
1176,11/07/2017 18:45:00,106.715,23.581,-0.040
1177,11/07/2017 19:00:00,106.731,23.581,-0.039
1178,11/07/2017 19:15:00,106.715,23.581,-0.040
1179,11/07/2017 19:30:00,106.747,23.581,-0.037
1180,11/07/2017 19:45:00,106.731,23.581,-0.039
1181,11/07/2017 20:00:00,106.795,23.581,-0.032
1182,11/07/2017 20:15:00,106.763,23.581,-0.035
1183,11/07/2017 20:30:00,106.731,23.581,-0.039
1184,11/07/2017 20:45:00,106.747,23.581,-0.037
1185,11/07/2017 21:00:00,106.747,23.581,-0.037
1186,11/07/2017 21:15:00,106.715,23.581,-0.040
1187,11/07/2017 21:30:00,106.699,23.581,-0.042
1188,11/07/2017 21:45:00,106.747,23.581,-0.037
1189,11/07/2017 22:00:00,106.699,23.581,-0.042
1190,11/07/2017 22:15:00,106.715,23.581,-0.040
1191,11/07/2017 22:30:00,106.715,23.581,-0.040
1192,11/07/2017 22:45:00,106.699,23.581,-0.042
1193,11/07/2017 23:00:00,106.667,23.581,-0.045
1194,11/07/2017 23:15:00,106.635,23.581,-0.048
1195,11/07/2017 23:30:00,106.635,23.581,-0.048
1196,11/07/2017 23:45:00,106.651,23.581,-0.047
1197,11/08/2017 00:00:00,106.587,23.581,-0.053
1198,11/08/2017 00:15:00,106.571,23.581,-0.055
1199,11/08/2017 00:30:00,106.523,23.581,-0.059
1200,11/08/2017 00:45:00,106.507,23.581,-0.061
1201,11/08/2017 01:00:00,106.523,23.581,-0.059
1202,11/08/2017 01:15:00,106.507,23.581,-0.061
1203,11/08/2017 01:30:00,106.539,23.581,-0.058
1204,11/08/2017 01:45:00,106.523,23.581,-0.059
1205,11/08/2017 02:00:00,106.503,23.484,-0.061
1206,11/08/2017 02:15:00,106.487,23.484,-0.063
1207,11/08/2017 02:30:00,106.503,23.484,-0.061
1208,11/08/2017 02:45:00,106.487,23.484,-0.063
1209,11/08/2017 03:00:00,106.487,23.484,-0.063
1210,11/08/2017 03:15:00,107.575,23.484,0.045
1211,11/08/2017 03:30:00,108.952,23.484,0.182
1212,11/08/2017 03:45:00,109.721,23.484,0.259
1213,11/08/2017 04:00:00,110.570,23.484,0.343
1214,11/08/2017 04:15:00,111.453,23.484,0.431
1215,11/08/2017 04:30:00,112.335,23.484,0.519
1216,11/08/2017 04:45:00,113.122,23.484,0.597
1217,11/08/2017 05:00:00,113.845,23.484,0.669
1218,11/08/2017 05:15:00,114.247,23.484,0.709
1219,11/08/2017 05:30:00,114.215,23.484,0.706
1220,11/08/2017 05:45:00,113.893,23.484,0.674
1221,11/08/2017 06:00:00,113.283,23.484,0.613
1222,11/08/2017 06:15:00,112.704,23.484,0.556
1223,11/08/2017 06:30:00,112.127,23.484,0.498
1224,11/08/2017 06:45:00,111.517,23.484,0.437
1225,11/08/2017 07:00:00,110.923,23.484,0.378
1226,11/08/2017 07:15:00,110.378,23.484,0.324
1227,11/08/2017 07:30:00,109.881,23.484,0.275
1228,11/08/2017 07:45:00,109.240,23.484,0.211
1229,11/08/2017 08:00:00,108.375,23.484,0.125
1230,11/08/2017 08:15:00,107.479,23.484,0.036
1231,11/08/2017 08:30:00,106.919,23.484,-0.020
1232,11/08/2017 08:45:00,106.923,23.581,-0.020
1233,11/08/2017 09:00:00,106.923,23.581,-0.020
1234,11/08/2017 09:15:00,106.923,23.581,-0.020
1235,11/08/2017 09:30:00,106.907,23.581,-0.021
1236,11/08/2017 09:45:00,106.891,23.581,-0.023
1237,11/08/2017 10:00:00,106.907,23.581,-0.021
1238,11/08/2017 10:15:00,106.891,23.581,-0.023
1239,11/08/2017 10:30:00,106.875,23.581,-0.024
1240,11/08/2017 10:45:00,106.875,23.581,-0.024
1241,11/08/2017 11:00:00,106.859,23.581,-0.026
1242,11/08/2017 11:15:00,106.843,23.581,-0.028
1243,11/08/2017 11:30:00,106.827,23.581,-0.029
1244,11/08/2017 11:45:00,106.811,23.581,-0.031
1245,11/08/2017 12:00:00,106.795,23.581,-0.032
1246,11/08/2017 12:15:00,106.763,23.581,-0.035
1247,11/08/2017 12:30:00,106.763,23.581,-0.035
1248,11/08/2017 12:45:00,106.715,23.581,-0.040
1249,11/08/2017 13:00:00,106.699,23.581,-0.042
1250,11/08/2017 13:15:00,106.667,23.581,-0.045
1251,11/08/2017 13:30:00,106.619,23.581,-0.050
1252,11/08/2017 13:45:00,106.571,23.581,-0.055
1253,11/08/2017 14:00:00,106.571,23.581,-0.055
1254,11/08/2017 14:15:00,106.551,23.484,-0.057
1255,11/08/2017 14:30:00,106.555,23.581,-0.056
1256,11/08/2017 14:45:00,106.551,23.484,-0.057
1257,11/08/2017 15:00:00,106.535,23.484,-0.058
1258,11/08/2017 15:15:00,106.503,23.484,-0.061
1259,11/08/2017 15:30:00,106.551,23.484,-0.057
1260,11/08/2017 15:45:00,106.535,23.484,-0.058
1261,11/08/2017 16:00:00,106.567,23.484,-0.055
1262,11/08/2017 16:15:00,106.567,23.484,-0.055
1263,11/08/2017 16:30:00,106.583,23.484,-0.053
1264,11/08/2017 16:45:00,106.583,23.484,-0.053
1265,11/08/2017 17:00:00,106.599,23.484,-0.052
1266,11/08/2017 17:15:00,106.599,23.484,-0.052
1267,11/08/2017 17:30:00,106.599,23.484,-0.052
1268,11/08/2017 17:45:00,106.583,23.484,-0.053
1269,11/08/2017 18:00:00,106.599,23.484,-0.052
1270,11/08/2017 18:15:00,106.599,23.484,-0.052
1271,11/08/2017 18:30:00,106.583,23.484,-0.053
1272,11/08/2017 18:45:00,106.599,23.484,-0.052
1273,11/08/2017 19:00:00,106.615,23.484,-0.050
1274,11/08/2017 19:15:00,106.615,23.484,-0.050
1275,11/08/2017 19:30:00,106.615,23.484,-0.050
1276,11/08/2017 19:45:00,106.615,23.484,-0.050
1277,11/08/2017 20:00:00,106.615,23.484,-0.050
1278,11/08/2017 20:15:00,106.583,23.484,-0.053
1279,11/08/2017 20:30:00,106.583,23.484,-0.053
1280,11/08/2017 20:45:00,106.599,23.484,-0.052
1281,11/08/2017 21:00:00,106.567,23.484,-0.055
1282,11/08/2017 21:15:00,106.583,23.484,-0.053
1283,11/08/2017 21:30:00,106.583,23.484,-0.053
1284,11/08/2017 21:45:00,106.583,23.484,-0.053
1285,11/08/2017 22:00:00,106.567,23.484,-0.055
1286,11/08/2017 22:15:00,106.551,23.484,-0.057
1287,11/08/2017 22:30:00,106.535,23.484,-0.058
1288,11/08/2017 22:45:00,106.519,23.484,-0.060
1289,11/08/2017 23:00:00,106.471,23.484,-0.065
1290,11/08/2017 23:15:00,106.455,23.484,-0.066
1291,11/08/2017 23:30:00,106.423,23.484,-0.069
1292,11/08/2017 23:45:00,106.407,23.484,-0.071
1293,11/09/2017 00:00:00,106.375,23.484,-0.074
1294,11/09/2017 00:15:00,106.375,23.484,-0.074
1295,11/09/2017 00:30:00,106.343,23.484,-0.077
1296,11/09/2017 00:45:00,106.340,23.388,-0.078
1297,11/09/2017 01:00:00,106.356,23.388,-0.076
1298,11/09/2017 01:15:00,106.308,23.388,-0.081
1299,11/09/2017 01:30:00,106.308,23.388,-0.081
1300,11/09/2017 01:45:00,106.276,23.388,-0.084
1301,11/09/2017 02:00:00,106.260,23.388,-0.086
1302,11/09/2017 02:15:00,106.228,23.388,-0.089
1303,11/09/2017 02:30:00,106.164,23.388,-0.095
1304,11/09/2017 02:45:00,106.180,23.388,-0.093
1305,11/09/2017 03:00:00,106.180,23.388,-0.093
1306,11/09/2017 03:15:00,106.180,23.388,-0.093
1307,11/09/2017 03:30:00,106.180,23.388,-0.093
1308,11/09/2017 03:45:00,106.164,23.388,-0.095
1309,11/09/2017 04:00:00,106.164,23.388,-0.095
1310,11/09/2017 04:15:00,106.164,23.388,-0.095
1311,11/09/2017 04:30:00,107.299,23.388,0.018
1312,11/09/2017 04:45:00,108.240,23.292,0.111
1313,11/09/2017 05:00:00,108.925,23.196,0.180
1314,11/09/2017 05:15:00,109.457,23.292,0.233
1315,11/09/2017 05:30:00,109.922,23.292,0.279
1316,11/09/2017 05:45:00,110.342,23.388,0.321
1317,11/09/2017 06:00:00,110.791,23.388,0.365
1318,11/09/2017 06:15:00,111.192,23.388,0.405
1319,11/09/2017 06:30:00,111.401,23.388,0.426
1320,11/09/2017 06:45:00,111.433,23.388,0.429
1321,11/09/2017 07:00:00,111.256,23.388,0.411
1322,11/09/2017 07:15:00,110.968,23.388,0.383
1323,11/09/2017 07:30:00,110.647,23.388,0.351
1324,11/09/2017 07:45:00,110.230,23.388,0.309
1325,11/09/2017 08:00:00,109.813,23.388,0.268
1326,11/09/2017 08:15:00,109.317,23.388,0.219
1327,11/09/2017 08:30:00,108.724,23.388,0.160
1328,11/09/2017 08:45:00,108.035,23.388,0.091
1329,11/09/2017 09:00:00,107.251,23.388,0.013
1330,11/09/2017 09:15:00,106.835,23.388,-0.028
1331,11/09/2017 09:30:00,106.839,23.484,-0.028
1332,11/09/2017 09:45:00,106.807,23.484,-0.031
1333,11/09/2017 10:00:00,106.807,23.484,-0.031
1334,11/09/2017 10:15:00,106.795,23.581,-0.032
1335,11/09/2017 10:30:00,106.795,23.581,-0.032
1336,11/09/2017 10:45:00,106.795,23.581,-0.032
1337,11/09/2017 11:00:00,106.779,23.581,-0.034
1338,11/09/2017 11:15:00,106.759,23.484,-0.036
1339,11/09/2017 11:30:00,106.759,23.484,-0.036
1340,11/09/2017 11:45:00,106.743,23.484,-0.037
1341,11/09/2017 12:00:00,106.727,23.484,-0.039
1342,11/09/2017 12:15:00,106.695,23.484,-0.042
1343,11/09/2017 12:30:00,106.679,23.484,-0.044
1344,11/09/2017 12:45:00,106.647,23.484,-0.047
1345,11/09/2017 13:00:00,106.631,23.484,-0.049
1346,11/09/2017 13:15:00,106.615,23.484,-0.050
1347,11/09/2017 13:30:00,106.599,23.484,-0.052
1348,11/09/2017 13:45:00,106.567,23.484,-0.055
1349,11/09/2017 14:00:00,106.583,23.484,-0.053
1350,11/09/2017 14:15:00,106.567,23.484,-0.055
1351,11/09/2017 14:30:00,106.548,23.388,-0.057
1352,11/09/2017 14:45:00,106.564,23.388,-0.055
1353,11/09/2017 15:00:00,106.548,23.388,-0.057
1354,11/09/2017 15:15:00,106.516,23.388,-0.060
1355,11/09/2017 15:30:00,106.516,23.388,-0.060
1356,11/09/2017 15:45:00,106.516,23.388,-0.060
1357,11/09/2017 16:00:00,106.484,23.388,-0.063
1358,11/09/2017 16:15:00,106.468,23.388,-0.065
1359,11/09/2017 16:30:00,106.452,23.388,-0.066
1360,11/09/2017 16:45:00,106.452,23.388,-0.066
1361,11/09/2017 17:00:00,106.452,23.388,-0.066
1362,11/09/2017 17:15:00,106.452,23.388,-0.066
1363,11/09/2017 17:30:00,106.420,23.388,-0.070
1364,11/09/2017 17:45:00,106.436,23.388,-0.068
1365,11/09/2017 18:00:00,106.420,23.388,-0.070
1366,11/09/2017 18:15:00,106.416,23.292,-0.070
1367,11/09/2017 18:30:00,106.432,23.292,-0.068
1368,11/09/2017 18:45:00,106.416,23.292,-0.070
1369,11/09/2017 19:00:00,106.416,23.292,-0.070
1370,11/09/2017 19:15:00,106.400,23.292,-0.072
1371,11/09/2017 19:30:00,106.400,23.292,-0.072
1372,11/09/2017 19:45:00,106.416,23.292,-0.070
1373,11/09/2017 20:00:00,106.416,23.292,-0.070
1374,11/09/2017 20:15:00,106.416,23.292,-0.070
1375,11/09/2017 20:30:00,106.416,23.292,-0.070
1376,11/09/2017 20:45:00,106.400,23.292,-0.072
1377,11/09/2017 21:00:00,106.384,23.292,-0.073
1378,11/09/2017 21:15:00,106.384,23.292,-0.073
1379,11/09/2017 21:30:00,106.352,23.292,-0.076
1380,11/09/2017 21:45:00,106.368,23.292,-0.075
1381,11/09/2017 22:00:00,106.352,23.292,-0.076
1382,11/09/2017 22:15:00,106.336,23.292,-0.078
1383,11/09/2017 22:30:00,106.336,23.292,-0.078
1384,11/09/2017 22:45:00,106.288,23.292,-0.083
1385,11/09/2017 23:00:00,106.256,23.292,-0.086
1386,11/09/2017 23:15:00,106.256,23.292,-0.086
1387,11/09/2017 23:30:00,106.224,23.292,-0.089
1388,11/09/2017 23:45:00,106.208,23.292,-0.091
1389,11/10/2017 00:00:00,106.208,23.292,-0.091
1390,11/10/2017 00:15:00,106.192,23.292,-0.092
1391,11/10/2017 00:30:00,106.176,23.292,-0.094
1392,11/10/2017 00:45:00,106.160,23.292,-0.095
1393,11/10/2017 01:00:00,106.128,23.292,-0.099
1394,11/10/2017 01:15:00,106.112,23.292,-0.100
1395,11/10/2017 01:30:00,106.096,23.292,-0.102
1396,11/10/2017 01:45:00,106.080,23.292,-0.103
1397,11/10/2017 02:00:00,106.048,23.292,-0.107
1398,11/10/2017 02:15:00,106.032,23.292,-0.108
1399,11/10/2017 02:30:00,106.016,23.292,-0.110
1400,11/10/2017 02:45:00,105.984,23.292,-0.113
1401,11/10/2017 03:00:00,105.968,23.292,-0.115
1402,11/10/2017 03:15:00,105.936,23.292,-0.118
1403,11/10/2017 03:30:00,105.936,23.292,-0.118
1404,11/10/2017 03:45:00,105.920,23.292,-0.119
1405,11/10/2017 04:00:00,105.920,23.292,-0.119
1406,11/10/2017 04:15:00,105.904,23.292,-0.121
1407,11/10/2017 04:30:00,105.872,23.292,-0.124
1408,11/10/2017 04:45:00,105.872,23.292,-0.124
1409,11/10/2017 05:00:00,105.888,23.292,-0.123
1410,11/10/2017 05:15:00,105.888,23.292,-0.123
1411,11/10/2017 05:30:00,105.904,23.292,-0.121
1412,11/10/2017 05:45:00,105.968,23.292,-0.115
1413,11/10/2017 06:00:00,107.288,23.100,0.017
1414,11/10/2017 06:15:00,108.005,23.004,0.088
1415,11/10/2017 06:30:00,108.565,23.004,0.144
1416,11/10/2017 06:45:00,109.062,23.004,0.193
1417,11/10/2017 07:00:00,109.482,23.100,0.235
1418,11/10/2017 07:15:00,109.850,23.100,0.272
1419,11/10/2017 07:30:00,110.187,23.100,0.305
1420,11/10/2017 07:45:00,110.411,23.100,0.327
1421,11/10/2017 08:00:00,110.475,23.100,0.334
1422,11/10/2017 08:15:00,110.383,23.196,0.325
1423,11/10/2017 08:30:00,110.126,23.196,0.299
1424,11/10/2017 08:45:00,109.854,23.196,0.272
1425,11/10/2017 09:00:00,109.565,23.196,0.243
1426,11/10/2017 09:15:00,109.261,23.196,0.213
1427,11/10/2017 09:30:00,108.909,23.196,0.178
1428,11/10/2017 09:45:00,108.476,23.196,0.135
1429,11/10/2017 10:00:00,107.996,23.196,0.087
1430,11/10/2017 10:15:00,107.420,23.196,0.030
1431,11/10/2017 10:30:00,106.828,23.196,-0.029
1432,11/10/2017 10:45:00,106.732,23.196,-0.039
1433,11/10/2017 11:00:00,106.736,23.292,-0.038
1434,11/10/2017 11:15:00,106.704,23.292,-0.041
1435,11/10/2017 11:30:00,106.691,23.388,-0.043
1436,11/10/2017 11:45:00,106.675,23.388,-0.044
1437,11/10/2017 12:00:00,106.643,23.388,-0.047
1438,11/10/2017 12:15:00,106.595,23.388,-0.052
1439,11/10/2017 12:30:00,106.576,23.292,-0.054
1440,11/10/2017 12:45:00,106.544,23.292,-0.057
1441,11/10/2017 13:00:00,106.496,23.292,-0.062
1442,11/10/2017 13:15:00,106.476,23.196,-0.064
1443,11/10/2017 13:30:00,106.460,23.196,-0.066
1444,11/10/2017 13:45:00,106.428,23.196,-0.069
1445,11/10/2017 14:00:00,106.428,23.196,-0.069
1446,11/10/2017 14:15:00,106.428,23.196,-0.069
1447,11/10/2017 14:30:00,106.412,23.196,-0.070
1448,11/10/2017 14:45:00,106.396,23.196,-0.072
1449,11/10/2017 15:00:00,106.393,23.100,-0.072
1450,11/10/2017 15:15:00,106.380,23.196,-0.074
1451,11/10/2017 15:30:00,106.377,23.100,-0.074
1452,11/10/2017 15:45:00,106.377,23.100,-0.074
1453,11/10/2017 16:00:00,106.377,23.100,-0.074
1454,11/10/2017 16:15:00,106.345,23.100,-0.077
1455,11/10/2017 16:30:00,106.345,23.100,-0.077
1456,11/10/2017 16:45:00,106.345,23.100,-0.077
1457,11/10/2017 17:00:00,106.329,23.100,-0.079
1458,11/10/2017 17:15:00,106.313,23.100,-0.080
1459,11/10/2017 17:30:00,106.329,23.100,-0.079
1460,11/10/2017 17:45:00,106.329,23.100,-0.079
1461,11/10/2017 18:00:00,106.329,23.100,-0.079
1462,11/10/2017 18:15:00,106.329,23.100,-0.079
1463,11/10/2017 18:30:00,106.329,23.100,-0.079
1464,11/10/2017 18:45:00,106.345,23.100,-0.077
1465,11/10/2017 19:00:00,106.329,23.100,-0.079
1466,11/10/2017 19:15:00,106.313,23.100,-0.080
1467,11/10/2017 19:30:00,106.329,23.100,-0.079
1468,11/10/2017 19:45:00,106.329,23.100,-0.079
1469,11/10/2017 20:00:00,106.309,23.004,-0.081
1470,11/10/2017 20:15:00,106.325,23.004,-0.079
1471,11/10/2017 20:30:00,106.309,23.004,-0.081
1472,11/10/2017 20:45:00,106.325,23.004,-0.079
1473,11/10/2017 21:00:00,106.309,23.004,-0.081
1474,11/10/2017 21:15:00,106.309,23.004,-0.081
1475,11/10/2017 21:30:00,106.277,23.004,-0.084
1476,11/10/2017 21:45:00,106.277,23.004,-0.084
1477,11/10/2017 22:00:00,106.261,23.004,-0.085
1478,11/10/2017 22:15:00,106.265,23.100,-0.085
1479,11/10/2017 22:30:00,106.249,23.100,-0.087
1480,11/10/2017 22:45:00,106.217,23.100,-0.090
1481,11/10/2017 23:00:00,106.201,23.100,-0.091
1482,11/10/2017 23:15:00,106.185,23.100,-0.093
1483,11/10/2017 23:30:00,106.153,23.100,-0.096
1484,11/10/2017 23:45:00,106.153,23.100,-0.096
1485,11/11/2017 00:00:00,106.137,23.100,-0.098
1486,11/11/2017 00:15:00,106.105,23.100,-0.101
1487,11/11/2017 00:30:00,106.089,23.100,-0.103
